UCL_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
UCL122095,..,0,3,6,4,9,10,7,0,37,..,4,4,9,4,0,3,0,0,31,..,0,0,0,0,0,0,0,0,5,34,..,..,..,..,..,..,..,..,34,..,4,..,..,..,..,..,..,..,4,..,10,3,0,0,0,0,0,0,15,..,3,0,0,3,0,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,4,..,0,3,3,9,14,12,0,0,49,3,0,3,0,0,3,3,0,0,17,38,19,16,15,28,33,35,6,3,197,..,0,3,5,6,8,13,0,0,37,..,5,6,0,8,3,3,0,0,26,..,0,3,13,8,0,0,0,3,24,27,..,..,..,..,..,..,..,..,27,..,9,..,..,..,..,..,..,..,9,..,5,4,0,3,0,0,0,0,12,..,3,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3
UCL122096,..,0,0,3,4,11,22,5,3,42,..,0,0,5,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,3,3,3,4,0,18,0,0,0,0,0,0,0,0,0,0,23,4,4,12,10,11,24,10,7,99,..,0,0,0,4,15,13,5,0,41,..,0,4,0,3,0,0,0,0,12,..,0,3,0,0,0,0,0,0,4,12,..,..,..,..,..,..,..,..,12,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL122097,..,0,0,6,5,5,10,0,3,27,..,3,0,6,7,3,0,0,0,20,..,0,0,0,0,3,0,0,0,3,28,..,..,..,..,..,..,..,..,28,..,3,..,..,..,..,..,..,..,3,..,3,3,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,3,5,0,7,0,0,18,0,0,0,0,0,0,0,0,0,4,28,16,7,14,19,15,15,4,3,122,..,0,0,6,5,9,4,3,0,25,..,4,4,0,5,4,0,0,0,21,..,0,0,6,0,0,3,0,0,12,21,..,..,..,..,..,..,..,..,21,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,3,0,0,3,..,3,0,0,0,0,0,0,0,3
UCL122098,..,0,10,6,8,14,17,17,0,70,..,0,3,3,0,3,0,0,0,19,..,0,0,0,0,3,0,3,0,5,31,..,..,..,..,..,..,..,..,31,..,0,..,..,..,..,..,..,..,0,..,3,0,3,3,0,0,0,0,13,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,31,8,22,9,17,22,24,25,3,152,..,0,11,11,6,16,22,8,0,69,..,3,8,9,0,0,0,0,0,19,..,0,3,3,0,0,0,0,0,10,42,..,..,..,..,..,..,..,..,42,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,3,3,..,0,0,0,0,0,0,0,0,0
UCL122099,..,0,5,6,22,21,25,10,0,83,..,0,5,5,12,8,0,0,0,29,..,0,0,0,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,5,..,..,..,..,..,..,..,5,..,13,4,0,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,4,0,0,0,0,10,..,0,0,4,8,3,5,0,0,22,0,0,0,0,0,0,3,0,0,3,24,16,15,12,45,39,30,6,3,197,..,0,3,10,25,26,16,4,0,85,..,0,10,3,5,3,0,0,0,22,..,0,3,3,0,4,0,0,0,12,29,..,..,..,..,..,..,..,..,29,..,6,..,..,..,..,..,..,..,6,..,8,0,0,0,0,0,0,0,6,..,3,0,0,0,0,0,0,0,9,..,0,3,0,0,0,0,0,0,4
UCL122100,..,0,5,8,8,9,10,4,0,45,..,3,3,3,3,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,27,..,..,..,..,..,..,..,..,27,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,4,9,..,0,3,3,3,4,11,8,0,24,5,0,0,0,0,0,0,0,0,12,26,9,11,12,12,18,21,17,8,141,..,0,7,4,6,18,7,6,0,47,..,3,4,3,0,3,0,0,0,11,..,3,7,8,0,0,0,0,0,12,18,..,..,..,..,..,..,..,..,18,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,3,..,0,0,0,0,0,0,0,0,0
UCL122101,..,0,9,12,13,18,15,9,0,72,..,0,0,0,5,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,31,..,..,..,..,..,..,..,..,31,..,9,..,..,..,..,..,..,..,9,..,9,0,0,4,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,3,0,6,3,0,0,16,0,0,0,0,0,0,0,0,0,3,35,15,13,10,23,22,20,9,0,158,..,0,12,16,12,13,17,3,0,73,..,0,0,4,3,3,0,0,0,15,..,0,7,3,5,0,0,0,0,11,30,..,..,..,..,..,..,..,..,30,..,13,..,..,..,..,..,..,..,13,..,4,4,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0
UCL122102,..,0,5,10,11,10,10,4,0,48,..,0,5,3,3,3,0,0,0,12,..,0,0,0,0,0,0,0,0,4,44,..,..,..,..,..,..,..,..,44,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,7,6,12,9,11,0,0,48,4,4,3,0,0,3,0,3,0,15,45,14,18,22,24,30,21,6,4,184,..,0,3,17,10,8,8,0,0,45,..,3,6,0,4,0,0,0,0,14,..,0,4,6,3,0,0,0,0,17,53,..,..,..,..,..,..,..,..,53,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,10,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL122103,..,0,4,6,11,18,15,9,3,66,..,0,5,3,3,4,3,0,0,18,..,0,0,0,0,0,0,0,0,3,25,..,..,..,..,..,..,..,..,25,..,13,..,..,..,..,..,..,..,13,..,3,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,3,4,5,3,3,0,15,0,4,0,0,0,0,0,0,0,4,25,18,6,13,24,24,23,15,3,148,..,0,3,12,14,17,9,4,0,64,..,4,3,0,3,3,0,0,0,13,..,0,3,0,0,0,0,0,4,15,18,..,..,..,..,..,..,..,..,18,..,12,..,..,..,..,..,..,..,12,..,0,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
UCL122104,..,0,7,9,11,3,3,0,0,40,..,0,0,0,4,0,3,0,0,10,..,0,0,0,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,3,..,..,..,..,..,..,..,3,..,4,3,3,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,24,9,8,17,15,10,5,3,0,105,..,0,11,9,8,3,3,3,0,37,..,0,3,0,0,0,0,0,0,6,..,0,0,0,0,3,0,0,0,6,28,..,..,..,..,..,..,..,..,28,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL122105,..,0,0,7,9,9,16,6,0,43,..,3,0,3,3,4,0,0,0,9,..,0,0,0,3,0,0,0,0,4,14,..,..,..,..,..,..,..,..,14,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,14,7,0,9,13,16,21,6,0,94,..,0,0,6,10,6,14,0,0,45,..,3,0,3,4,5,0,0,0,12,..,0,0,3,3,3,0,0,0,4,8,..,..,..,..,..,..,..,..,8,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3
UCL122106,..,0,3,8,6,6,6,0,0,33,..,0,3,0,3,0,0,0,0,6,..,0,0,0,3,0,0,0,0,3,19,..,..,..,..,..,..,..,..,19,..,8,..,..,..,..,..,..,..,8,..,3,0,5,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,..,0,0,0,3,0,0,0,0,6,..,0,0,0,3,8,3,3,0,16,0,0,0,0,0,0,0,0,0,3,19,11,13,14,23,18,9,3,0,103,..,0,8,6,10,4,9,0,0,33,..,3,0,0,4,0,0,0,0,8,..,0,0,0,3,0,0,0,0,12,21,..,..,..,..,..,..,..,..,21,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,3,3,..,0,0,0,0,0,0,0,0,0
UCL122107,..,0,4,6,0,3,5,0,0,16,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5,31,..,..,..,..,..,..,..,..,31,..,4,..,..,..,..,..,..,..,4,..,4,3,0,0,4,0,0,0,7,..,0,0,0,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,10,5,3,0,0,22,..,3,0,3,15,16,10,3,0,51,0,0,0,0,0,3,0,0,0,6,31,12,11,11,27,37,28,0,0,170,..,0,4,10,3,5,0,0,0,20,..,0,0,7,0,0,0,0,0,8,..,0,3,14,6,3,3,0,4,29,30,..,..,..,..,..,..,..,..,30,..,5,..,..,..,..,..,..,..,5,..,4,0,0,0,0,0,0,0,3,..,0,0,0,3,3,0,0,0,8,..,0,0,0,0,0,0,0,0,3
UCL122108,..,0,4,3,3,11,8,8,0,41,..,0,3,3,0,3,3,0,0,9,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,7,8,0,0,23,0,0,0,0,7,0,0,0,0,5,24,6,8,4,11,21,20,7,3,110,..,0,3,3,7,15,15,3,0,39,..,0,3,3,0,0,0,0,0,6,..,0,0,3,0,0,3,0,0,6,18,..,..,..,..,..,..,..,..,18,..,10,..,..,..,..,..,..,..,10,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL122109,..,0,0,5,4,18,34,16,3,87,..,0,3,7,6,0,3,0,0,18,..,0,0,0,0,0,0,0,0,0,20,..,..,..,..,..,..,..,..,20,..,3,..,..,..,..,..,..,..,3,..,4,4,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,0,0,0,4,8,14,7,0,31,0,0,3,0,0,0,0,0,0,10,18,7,12,18,21,36,50,20,3,190,..,0,3,3,10,23,33,9,5,92,..,0,5,3,3,3,0,0,0,16,..,0,4,0,3,0,3,0,0,7,25,..,..,..,..,..,..,..,..,25,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,4,0,0,0,7,..,0,0,0,0,0,0,0,0,0
UCL122110,..,0,4,17,8,18,13,5,0,62,..,0,0,0,0,7,6,0,0,9,..,0,0,3,0,0,0,0,0,7,36,..,..,..,..,..,..,..,..,36,..,11,..,..,..,..,..,..,..,11,..,3,3,0,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,3,5,8,5,0,3,27,0,0,0,0,0,0,0,0,0,7,36,19,12,28,18,31,21,10,3,165,..,0,4,21,6,12,10,3,0,63,..,0,0,0,0,3,0,0,0,7,..,0,0,3,3,0,0,0,0,12,28,..,..,..,..,..,..,..,..,28,..,10,..,..,..,..,..,..,..,10,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,3
UCL122111,..,0,3,3,8,6,13,10,0,48,..,0,0,0,3,3,0,0,0,5,..,0,0,3,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,3,3,0,3,0,0,0,0,14,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,4,4,4,7,0,23,3,0,0,0,0,0,4,0,0,7,26,10,4,15,22,22,22,16,0,136,..,0,3,9,4,10,14,5,0,54,..,0,0,0,5,0,0,0,0,13,..,0,0,0,0,0,0,0,0,8,24,..,..,..,..,..,..,..,..,24,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3
UCL122112,..,0,0,7,3,9,11,9,0,34,..,0,0,7,3,3,0,0,0,15,..,0,0,0,0,0,0,0,0,0,21,..,..,..,..,..,..,..,..,21,..,0,..,..,..,..,..,..,..,0,..,7,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,4,3,3,3,0,22,0,0,0,0,0,0,0,0,0,3,28,6,4,10,16,16,15,9,0,105,..,0,3,0,9,11,11,6,0,34,..,0,7,0,3,3,0,0,0,14,..,0,0,0,3,0,0,0,0,6,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3
UCL122113,..,0,7,15,33,24,18,7,0,100,..,0,0,0,3,0,0,0,0,0,..,0,0,0,3,0,0,0,0,6,35,..,..,..,..,..,..,..,..,35,..,17,..,..,..,..,..,..,..,17,..,16,10,0,0,0,0,0,0,26,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,35,36,18,25,41,25,16,9,0,203,..,0,7,16,43,23,14,0,0,104,..,0,0,0,0,0,0,0,0,4,..,0,7,0,0,0,0,0,0,5,25,..,..,..,..,..,..,..,..,25,..,22,..,..,..,..,..,..,..,22,..,7,6,0,0,0,0,0,0,18,..,0,0,0,0,0,0,6,0,9,..,0,0,0,0,0,0,0,0,0
UCL122114,..,0,3,9,17,15,8,3,0,59,..,0,0,8,0,6,0,0,0,18,..,0,0,0,0,0,0,0,0,0,43,..,..,..,..,..,..,..,..,43,..,10,..,..,..,..,..,..,..,10,..,6,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,43,15,8,24,32,27,8,3,0,150,..,0,4,19,16,12,6,0,0,60,..,0,3,7,3,4,0,0,0,19,..,0,0,0,5,0,0,0,0,5,27,..,..,..,..,..,..,..,..,27,..,7,..,..,..,..,..,..,..,7,..,4,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL122115,..,0,4,3,8,12,7,9,0,43,..,0,4,3,0,3,0,0,0,11,..,0,0,0,0,0,0,0,0,6,17,..,..,..,..,..,..,..,..,17,..,3,..,..,..,..,..,..,..,3,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,4,0,0,10,7,3,0,24,0,0,3,0,0,0,0,0,0,3,21,9,20,10,19,23,18,14,3,133,..,0,5,4,11,14,8,5,0,43,..,0,8,0,3,0,4,0,0,16,..,0,3,0,0,0,3,0,0,6,37,..,..,..,..,..,..,..,..,37,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4
UCL122116,..,0,3,10,12,19,7,3,0,60,..,0,3,3,0,0,0,0,0,15,..,0,0,0,3,0,0,0,0,5,22,..,..,..,..,..,..,..,..,22,..,11,..,..,..,..,..,..,..,11,..,9,5,0,3,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,4,4,0,15,0,0,0,0,3,0,0,0,0,6,22,17,16,21,27,27,14,11,3,159,..,0,6,10,18,20,5,8,0,59,..,0,5,0,4,4,0,0,0,12,..,0,0,5,4,0,0,0,3,9,31,..,..,..,..,..,..,..,..,31,..,7,..,..,..,..,..,..,..,7,..,6,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL122117,..,0,0,3,3,4,17,4,0,37,..,0,0,0,3,0,5,0,0,10,..,0,0,0,0,0,0,0,0,3,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,3,8,13,0,0,29,0,0,0,0,0,0,0,0,0,5,6,6,6,3,13,16,34,8,4,93,..,0,0,3,0,10,15,3,0,37,..,0,0,0,0,3,0,0,0,5,..,0,0,0,3,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL122118,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,..,0,0,4,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL122119,..,0,6,11,20,11,17,5,0,74,..,0,7,7,0,3,0,0,0,15,..,0,0,0,0,3,0,0,0,4,39,..,..,..,..,..,..,..,..,39,..,10,..,..,..,..,..,..,..,10,..,3,3,3,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,35,12,25,20,27,18,17,8,0,168,..,0,12,13,19,10,9,7,0,70,..,0,3,5,3,4,0,0,0,18,..,0,0,0,3,0,0,0,0,12,49,..,..,..,..,..,..,..,..,49,..,6,..,..,..,..,..,..,..,6,..,7,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL122120,..,0,10,15,26,21,13,0,0,82,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,31,..,..,..,..,..,..,..,..,31,..,12,..,..,..,..,..,..,..,12,..,9,6,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,31,18,17,21,27,25,13,3,0,154,..,0,9,16,23,23,15,3,0,93,..,0,0,0,4,0,0,0,0,3,..,0,3,0,0,0,0,0,0,6,36,..,..,..,..,..,..,..,..,36,..,12,..,..,..,..,..,..,..,12,..,0,13,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL122121,..,0,3,7,15,11,17,6,0,51,..,3,0,3,3,5,3,3,0,19,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,7,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,7,..,0,0,0,0,7,4,0,0,22,0,3,0,0,0,0,0,0,0,3,15,9,5,9,18,26,27,13,0,127,..,0,0,4,10,14,16,0,0,49,..,0,3,3,5,5,0,0,0,22,..,0,0,3,4,0,0,0,0,8,12,..,..,..,..,..,..,..,..,12,..,8,..,..,..,..,..,..,..,8,..,5,0,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL122122,..,0,0,14,4,12,16,5,0,54,..,0,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,20,..,..,..,..,..,..,..,..,20,..,5,..,..,..,..,..,..,..,5,..,6,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,20,4,4,16,4,17,21,4,0,105,..,0,5,9,9,14,11,0,0,55,..,0,0,4,3,3,0,0,0,7,..,0,0,0,3,0,0,0,0,9,8,..,..,..,..,..,..,..,..,8,..,11,..,..,..,..,..,..,..,11,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
