UCL_CODE_2016,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
UCL122057,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,0,3,3,0,0,0,13,0,0,4,7,4,8,0,0,24,5,12,8,14,13,5,0,0,57,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,10,13,13,13,13,5,0,0,64,0,0,0,0,0,0,0,0,0,3,6,4,12,11,7,3,0,46,16,20,26,39,29,24,3,0,153
UCL122058,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,0,7,3,0,0,16,0,0,5,8,3,3,4,0,20,7,15,23,8,17,13,5,0,90,6,3,3,0,0,0,0,0,7,0,0,0,3,4,0,0,0,11,8,19,26,10,21,17,9,0,108,0,0,3,0,0,4,0,0,4,8,5,13,11,25,14,3,0,83,22,26,44,37,60,38,14,0,245
UCL122059,0,3,3,0,0,0,6,0,0,0,3,0,0,0,0,7,0,3,3,7,9,0,0,0,24,0,3,4,13,9,3,0,0,31,9,7,22,21,19,11,3,0,100,4,4,0,3,0,0,0,0,13,0,0,0,0,4,3,0,0,14,14,14,23,24,27,11,0,0,124,0,0,0,0,0,0,0,0,0,8,5,5,3,10,8,3,0,44,21,30,32,48,56,31,5,0,232
UCL122060,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,13,0,0,4,3,3,3,0,0,17,14,15,13,14,25,5,3,0,89,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,6,17,13,17,18,26,7,3,0,100,0,0,0,0,0,0,0,0,0,11,3,6,0,12,5,3,3,56,25,20,34,30,45,20,12,3,189
UCL122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,3,3,7,0,0,29,0,6,4,5,4,0,4,0,20,12,12,25,14,22,9,6,0,94,0,3,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,12,12,12,31,20,21,15,4,0,111,0,0,0,0,0,0,0,0,0,8,3,9,3,4,7,0,3,40,19,29,44,31,39,29,11,6,206
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,3,0,0,3,4,0,5,7,7,0,0,0,18,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,5,7,7,0,0,0,18,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,15,8,11,4,9,9,5,0,0,53
UCL122063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,7,6,10,6,9,8,4,0,0,46,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,11,7,11,8,4,0,0,57,0,0,0,0,0,0,0,0,0,8,3,4,0,0,5,0,3,23,13,21,15,22,9,15,0,3,100
UCL122064,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,0,7,0,0,0,20,3,17,8,13,3,3,3,0,55,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6,3,16,10,13,9,3,3,0,62,0,0,0,0,0,0,0,0,0,3,11,0,0,6,0,0,3,25,8,31,23,19,22,11,3,3,115
UCL122065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,0,0,3,0,0,0,0,6,3,7,7,10,7,0,0,0,30,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,7,5,10,10,4,3,0,42,0,0,0,0,0,0,0,0,3,7,6,13,12,12,8,6,11,79,16,18,21,18,29,17,12,11,135
UCL122066,20,14,4,4,0,0,50,0,0,11,7,5,0,0,0,24,4,8,27,22,16,3,3,0,78,0,3,14,12,3,0,0,0,35,3,11,6,14,4,0,0,0,42,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,15,12,14,6,0,0,0,50,0,0,0,0,0,0,0,0,0,5,0,11,7,9,0,0,0,31,11,36,84,78,40,17,7,0,265
UCL122067,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,7,0,7,9,4,14,10,0,0,50,3,0,4,7,14,9,0,0,36,8,8,16,22,18,17,4,0,85,0,0,0,0,0,0,0,0,3,0,0,0,5,3,7,0,0,15,10,8,15,25,24,19,3,0,104,0,0,0,0,0,0,0,0,0,3,0,0,5,12,4,0,0,26,17,15,32,49,67,47,6,3,234
UCL122068,3,3,3,3,0,0,12,0,0,0,0,3,0,0,0,5,0,3,0,3,6,8,0,0,20,0,0,0,3,8,4,3,0,27,4,8,6,14,13,5,5,0,65,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,4,4,11,6,20,16,8,9,0,74,0,0,0,0,0,0,0,0,0,0,0,4,3,8,4,4,0,21,7,11,22,35,44,24,21,0,166
UCL122069,4,3,3,0,0,0,8,0,0,3,0,4,0,0,0,7,0,5,14,4,4,0,0,0,26,0,3,6,3,3,5,0,0,21,5,13,12,17,8,5,3,0,65,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,0,0,11,7,16,15,22,15,12,3,0,79,0,0,0,0,0,0,0,0,0,5,0,0,3,3,4,3,0,23,18,19,33,37,25,25,4,3,166
UCL122070,4,0,0,8,0,0,9,0,0,0,0,0,0,0,0,4,3,7,7,5,11,3,4,0,43,3,4,5,10,9,8,0,0,36,5,6,10,18,28,11,3,0,78,0,0,3,0,0,3,0,0,8,0,0,0,0,4,0,0,0,12,10,3,20,19,31,14,3,0,93,0,0,0,3,0,0,0,0,7,4,4,3,7,3,7,0,0,27,21,22,39,40,55,31,11,7,221
UCL122071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,16,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,0,3,0,5,0,0,20,0,0,0,0,0,0,0,0,0,4,22,16,15,11,3,4,0,81,9,32,22,26,11,12,4,0,119
UCL122072,3,0,3,4,0,0,16,0,0,3,0,0,0,0,0,9,0,4,9,11,8,7,0,0,39,0,0,4,6,0,8,0,0,24,4,3,6,15,9,9,0,0,46,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,12,4,3,8,15,17,13,0,0,63,0,0,0,0,0,4,0,0,3,0,0,5,7,3,16,7,0,33,8,13,31,40,34,43,11,0,179
UCL122073,3,3,0,0,0,0,13,0,0,0,0,0,3,0,0,7,3,14,9,14,9,11,0,0,59,0,7,6,12,11,3,3,0,45,6,10,12,13,6,5,3,0,54,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,10,10,13,12,14,11,5,3,0,69,0,0,0,0,0,0,0,0,0,0,3,0,10,4,11,0,0,26,11,45,40,49,42,29,10,3,228
UCL122074,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,17,0,0,0,0,3,3,0,0,15,4,3,0,7,13,14,6,0,43,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,4,3,7,13,14,6,0,49,0,0,0,0,0,0,0,0,0,5,3,6,0,8,7,8,0,28,8,10,10,11,29,22,13,0,113
UCL122075,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,14,0,0,3,3,5,7,3,0,26,0,8,3,12,13,9,7,4,53,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,3,11,17,9,9,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,22,3,16,10,21,38,23,18,4,125
UCL122076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,3,9,3,3,0,3,0,21,3,12,11,19,11,0,0,0,61,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,5,18,15,19,11,4,0,0,76,0,0,0,0,0,0,0,0,4,4,5,5,4,13,3,0,0,30,9,22,35,26,27,11,3,3,141
UCL122077,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,6,0,0,0,11,3,0,6,4,4,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,6,6,4,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,11,0,40,3,3,14,15,24,19,15,0,92
UCL122078,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,6,4,4,5,0,0,0,33,4,8,4,5,3,0,0,0,24,3,12,10,16,6,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,3,16,8,16,7,3,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,30,27,28,22,12,4,0,131
UCL122079,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,3,3,0,4,3,0,0,20,0,0,5,0,6,7,0,0,17,0,4,12,5,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,10,11,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,16,5,10,25,14,26,16,0,0,96
UCL122080,0,0,0,3,0,0,5,0,0,3,0,0,3,0,0,10,0,0,0,0,5,3,3,0,11,0,5,0,0,7,3,0,0,19,3,0,10,14,27,29,12,3,98,3,0,0,0,0,0,0,0,9,0,0,0,3,3,7,0,0,16,4,0,10,18,39,38,12,4,119,0,0,0,0,0,4,0,0,3,3,3,0,4,9,12,11,4,41,9,10,10,29,64,56,25,9,216
UCL122081,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,5,0,3,7,4,4,0,0,0,19,0,0,5,16,0,5,0,0,24,0,5,6,10,7,5,0,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,5,6,14,9,8,0,0,45,0,0,0,0,0,0,0,0,0,4,0,3,4,4,0,0,0,15,8,4,22,42,18,15,3,0,113
UCL122082,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,7,0,0,3,8,4,0,0,0,23,3,10,15,10,11,3,3,0,56,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,3,3,17,15,10,12,9,3,0,66,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,3,0,25,11,17,23,24,26,16,8,0,124
UCL122083,0,6,3,0,0,0,11,0,0,0,0,3,0,0,0,6,0,3,7,7,9,4,0,0,28,0,7,0,3,11,3,0,0,22,0,0,4,11,14,8,6,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,12,14,5,5,4,48,0,0,0,0,0,0,0,0,0,3,0,7,5,3,3,8,0,25,3,9,17,33,41,25,21,5,153
UCL122084,0,0,5,4,0,0,14,0,0,0,0,6,3,0,0,12,0,15,15,13,13,4,3,0,63,0,5,4,12,8,9,0,0,31,9,11,8,8,11,7,4,0,46,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,10,11,9,8,14,10,4,0,57,0,0,0,0,0,0,0,0,0,5,4,3,3,3,0,0,0,20,15,27,33,35,39,24,4,0,186
UCL122085,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,3,0,5,10,0,3,0,0,0,19,0,7,7,4,6,4,3,3,32,5,19,12,18,19,11,3,0,88,3,3,0,3,0,0,0,0,9,0,0,3,0,3,0,0,0,8,8,20,14,27,26,8,3,0,107,0,0,0,0,0,0,0,0,3,6,9,3,6,7,4,3,0,36,16,40,33,38,43,23,13,3,206
UCL122086,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,12,5,15,3,3,0,41,0,3,10,3,3,4,3,0,29,7,17,19,16,12,4,7,0,77,0,0,3,0,0,0,0,0,4,0,0,0,6,3,0,0,0,16,7,23,26,20,10,10,3,0,101,0,0,0,0,0,0,0,0,4,3,4,6,3,7,7,3,3,37,11,42,54,36,44,19,12,4,223
UCL122087,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,23,4,4,10,8,5,4,0,0,35,16,14,15,16,11,7,3,0,85,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,12,13,14,22,23,14,9,3,0,98,0,3,0,3,0,0,0,0,3,7,3,3,6,4,3,0,0,27,26,33,45,37,31,19,4,0,201
UCL122088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,0,5,0,3,3,3,0,0,17,7,7,6,7,4,5,4,0,50,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,5,7,12,15,15,3,5,3,0,60,0,0,0,0,0,0,0,0,0,3,0,3,4,8,3,6,0,23,16,11,12,21,21,17,9,3,114
UCL122089,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,3,7,8,0,3,26,0,0,7,4,8,9,3,0,29,3,16,14,8,19,18,6,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,4,16,11,8,23,15,9,3,89,0,0,0,0,4,0,0,0,4,0,6,0,0,10,9,7,0,27,11,18,25,25,43,41,18,7,179
UCL122090,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,3,4,5,4,0,0,0,13,6,22,15,10,12,6,3,0,79,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,10,8,25,16,10,10,12,3,0,91,0,0,0,0,0,0,0,0,0,10,0,6,7,8,4,9,3,54,15,30,34,23,28,18,14,3,175
UCL122091,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,11,0,0,0,0,7,3,0,0,11,6,3,6,8,18,8,5,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,6,6,18,12,5,6,50,0,0,0,0,0,0,0,0,0,0,0,0,4,14,17,8,0,45,6,3,5,10,42,38,14,3,124
UCL122092,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,3,6,9,0,0,0,20,0,0,3,11,5,4,0,0,19,7,6,12,12,12,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,7,7,12,14,21,8,0,0,74,0,0,0,0,0,0,0,0,0,8,6,5,5,5,3,4,0,35,16,17,25,43,39,14,4,0,155
UCL122093,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,3,4,0,4,0,0,0,16,4,8,4,9,9,0,0,0,35,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,14,7,9,9,3,0,0,39,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,3,0,10,10,17,16,13,15,3,4,3,83
UCL122094,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,4,0,3,0,0,11,3,5,6,3,8,6,0,0,33,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,6,5,8,11,0,0,44,0,0,0,0,0,0,0,0,0,4,0,3,5,3,11,9,0,33,6,6,14,15,13,27,12,0,91
UCL122095,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,17,0,0,0,7,4,0,0,0,13,0,3,3,5,10,9,0,0,36,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,4,10,4,5,12,9,0,0,42,0,0,0,0,0,0,0,0,0,14,10,3,20,8,7,12,0,65,12,28,10,37,29,23,10,0,142
UCL122096,0,3,0,0,0,0,8,0,0,0,0,4,0,0,0,6,0,3,7,3,8,0,0,0,12,0,0,0,0,7,4,0,0,14,3,3,13,10,12,6,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,13,12,16,6,3,0,48,0,0,0,0,0,0,0,0,0,4,0,3,0,4,12,0,0,21,5,8,17,16,28,25,3,3,109
UCL122097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,17,0,0,0,8,0,0,0,0,7,6,3,12,9,4,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,9,12,10,9,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,7,3,14,0,0,35,9,11,15,26,18,24,7,3,113
UCL122098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,12,0,3,3,3,6,4,0,0,22,0,15,7,19,13,3,3,0,67,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,6,0,23,10,19,9,3,0,0,73,0,0,0,0,0,0,0,0,0,4,3,0,5,3,6,4,3,31,3,29,14,29,24,23,12,3,139
UCL122099,0,7,4,6,0,0,15,0,0,0,0,3,0,0,0,5,5,4,8,8,17,6,0,0,57,0,7,7,11,7,8,0,0,45,3,10,6,26,10,11,3,3,75,3,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,8,4,15,6,30,22,13,3,3,90,0,0,0,0,0,3,0,0,5,3,3,0,3,3,0,0,0,18,15,32,28,60,51,46,7,3,238
UCL122100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,4,0,0,0,0,0,15,0,3,3,0,6,0,0,0,15,3,12,15,8,4,3,3,0,49,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,12,15,10,4,9,3,0,55,0,0,0,0,0,0,0,0,0,3,3,0,3,7,9,6,0,34,7,28,22,21,19,14,14,3,124
UCL122101,3,0,4,0,0,0,6,0,0,0,0,3,0,0,0,5,0,5,7,6,5,3,0,0,29,0,6,9,3,12,3,3,0,32,7,9,8,15,13,10,7,0,62,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,12,7,12,10,16,17,15,5,0,82,0,0,0,0,0,0,0,0,0,4,3,0,4,3,4,3,0,29,12,25,30,37,43,29,12,3,188
UCL122102,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,9,4,3,3,0,0,0,20,0,3,3,3,3,3,0,0,17,3,9,18,7,8,6,0,0,45,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,7,6,18,7,10,13,0,0,53,0,0,0,0,0,0,0,0,4,6,9,13,8,9,4,0,0,55,13,30,42,29,23,17,0,0,157
UCL122103,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,6,0,4,4,10,9,3,0,0,27,0,4,0,11,6,0,0,0,25,7,10,10,16,14,13,5,0,66,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,8,6,10,17,13,13,9,0,74,0,0,0,0,0,0,0,0,0,3,4,0,8,0,4,7,0,24,17,22,21,39,35,24,14,3,165
UCL122104,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,12,0,3,0,4,7,0,0,0,19,7,12,13,7,4,3,0,0,49,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,8,8,18,13,7,3,0,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,13,8,12,27,25,17,6,4,0,102
UCL122105,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,0,3,3,0,5,0,0,17,0,0,4,3,10,4,0,0,20,3,0,7,12,10,7,0,0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,10,15,10,14,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,5,0,21,25,26,27,11,0,111
UCL122106,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,5,3,0,0,0,13,6,12,12,9,5,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,6,12,15,13,6,4,0,0,55,0,0,0,0,0,0,0,0,0,0,5,3,0,0,12,3,3,24,9,21,17,20,15,16,7,3,105
UCL122107,0,4,3,0,0,0,11,0,0,3,4,0,0,0,0,5,0,0,11,11,9,11,0,0,41,0,3,0,13,11,11,0,0,36,0,3,8,10,20,3,0,3,51,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,9,13,11,22,3,0,3,63,0,0,0,0,0,0,0,0,0,17,8,13,14,16,12,5,7,96,13,26,42,64,59,37,6,13,258
UCL122108,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,16,0,3,0,3,0,0,0,0,11,0,3,3,3,10,7,0,0,26,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,3,6,15,5,0,0,40,0,0,0,0,0,0,0,0,4,0,3,0,5,3,5,3,0,20,0,12,10,11,28,25,8,0,90
UCL122109,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,4,0,3,3,3,12,23,3,0,39,0,4,5,7,10,8,7,4,42,0,10,10,15,15,22,7,0,82,0,0,0,0,0,0,0,0,7,0,0,3,0,3,4,0,0,8,0,8,13,13,19,31,7,0,95,0,0,0,0,0,0,0,0,3,0,3,0,3,3,16,6,5,33,4,15,23,25,46,80,23,7,224
UCL122110,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,12,0,13,3,3,0,33,0,3,3,5,12,7,3,0,31,3,5,27,14,10,14,3,0,75,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,4,4,11,31,11,14,11,3,0,85,0,0,0,0,0,0,0,0,0,6,4,12,3,8,6,4,0,46,7,18,53,30,49,33,11,0,204
UCL122111,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,4,4,3,7,8,0,18,0,0,0,7,4,3,5,0,23,3,3,0,10,4,9,6,0,36,0,0,0,0,3,0,0,0,8,0,0,3,3,0,0,0,0,8,3,3,5,9,9,7,8,0,49,0,0,0,0,0,0,0,0,0,0,4,3,5,3,19,3,0,43,4,8,15,29,28,36,17,0,132
UCL122112,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,7,0,0,3,7,4,0,0,0,12,3,6,8,5,6,4,0,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,9,8,6,3,4,0,0,39,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,12,8,12,15,18,16,11,0,0,75
UCL122113,3,3,7,3,0,0,11,0,0,0,0,4,0,0,0,3,10,7,7,7,12,8,0,0,51,0,3,3,12,3,0,0,0,25,10,11,15,23,12,6,4,0,80,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,9,12,11,17,25,18,8,6,0,93,0,0,0,0,0,0,0,0,6,3,0,3,3,0,0,0,0,13,25,26,38,56,39,16,4,0,201
UCL122114,15,10,4,0,0,0,30,0,3,0,3,3,0,0,0,11,0,9,22,8,9,0,0,0,44,0,0,12,7,5,0,0,0,28,0,8,9,13,6,4,0,0,36,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,6,0,8,10,16,12,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,21,54,47,40,12,0,0,167
UCL122115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,3,3,0,3,0,0,0,12,9,12,0,8,10,0,0,0,41,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,9,12,3,13,9,3,0,0,44,0,0,0,0,0,0,0,0,0,3,4,0,13,7,4,6,3,44,7,21,8,29,17,8,9,3,112
UCL122116,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,5,3,3,3,0,0,0,17,0,5,3,12,8,0,0,0,32,6,14,17,12,10,11,0,0,79,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,0,5,8,17,18,12,17,9,3,0,88,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,13,10,29,28,35,33,14,9,0,150
UCL122117,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,5,4,0,4,0,4,8,3,0,26,0,0,0,4,4,3,0,0,12,0,0,0,9,3,15,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,9,7,19,8,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,16,6,5,9,20,20,34,11,3,113
UCL122118,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,7,10,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,17,10,24,13,3,9,0,0,0,62
