SA2_MAINCODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
123021442,0,0,3,7,10,20,14,12,3,75,0,3,6,15,17,13,6,4,0,57,17,136,131,788,248,104,31,15,7,1471,0,4,5,80,17,16,11,4,0,137,0,0,4,9,6,4,0,0,0,23,0,5,12,34,10,6,0,3,0,76,0,0,0,8,6,3,19,3,0,40,0,0,3,5,14,12,21,11,9,71,0,7,3,9,0,0,0,0,0,15,0,0,0,10,4,7,5,0,0,27,0,3,4,55,53,30,18,4,0,170,0,0,5,14,13,15,14,3,3,62,0,0,0,0,0,9,12,3,0,26,0,0,0,16,19,14,23,8,3,87,0,0,0,8,0,0,0,0,0,8,3,33,38,252,20,11,3,0,0,357,0,0,0,0,0,7,16,8,3,39,15,84,120,255,73,44,16,8,3,621,0,0,0,0,3,5,0,0,0,10,4,18,31,95,31,7,3,0,0,190
123021443,0,3,0,7,0,9,3,3,5,27,0,0,0,3,0,7,5,0,0,17,11,50,81,410,121,50,20,9,4,754,0,0,4,28,11,16,3,0,0,56,0,0,3,8,0,0,0,0,0,14,0,9,26,39,17,11,3,0,0,100,0,0,0,12,5,3,4,3,3,34,0,0,0,0,6,10,12,8,5,47,0,4,0,0,3,0,0,0,0,8,0,0,3,10,3,0,0,0,0,14,3,0,4,64,44,33,14,0,3,171,0,0,3,3,9,10,3,0,0,37,0,0,0,0,8,19,17,10,0,42,0,3,8,17,16,31,13,7,3,91,0,0,0,0,0,0,0,0,0,4,0,29,39,222,23,11,6,0,0,333,0,0,0,0,4,13,14,5,0,30,13,90,176,238,72,48,31,4,0,681,0,0,0,3,0,12,12,0,0,24,6,32,18,126,51,9,6,0,0,251
123021444,0,0,0,4,8,13,14,0,0,42,0,0,0,8,4,7,8,3,0,31,0,29,26,114,69,36,33,9,0,319,0,3,11,27,19,5,9,0,0,63,0,0,3,11,3,4,7,6,0,38,0,5,14,36,9,13,3,0,0,84,0,4,3,11,7,6,3,8,0,41,0,0,0,8,15,13,19,16,8,78,0,3,0,3,4,3,0,0,0,18,0,0,3,12,3,0,0,0,0,17,0,0,0,31,24,26,14,7,0,101,0,0,3,11,5,18,14,0,0,55,0,0,0,0,3,13,11,4,0,30,0,0,3,7,17,14,21,8,0,64,0,0,0,0,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,18,0,0,0,0,0,7,10,3,0,21,11,55,84,146,81,37,22,10,0,442,0,0,0,0,5,3,9,3,0,27,4,10,16,48,17,8,3,0,0,106
123031445,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,14,0,0,0,3,0,0,3,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,17,0,0,3,16,17,17,6,4,0,73,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
123031446,0,0,0,0,4,0,7,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,3,0,0,0,9,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,9,8,3,0,0,26,0,0,0,3,3,14,15,3,5,47,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,9,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,7,24,3,0,39,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,5,0,25,0,0,0,23,22,15,10,3,0,75,0,0,0,5,0,0,5,0,3,14,0,0,0,0,0,0,0,0,0,0
123031447,0,0,0,3,3,3,3,3,0,14,0,0,3,3,0,0,0,0,0,6,0,0,8,8,3,3,3,3,0,26,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,16,8,10,8,0,0,40,0,0,0,5,5,5,12,9,3,37,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,5,14,25,15,11,4,0,80,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,12,4,0,0,23,0,0,0,0,3,0,5,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,12,19,9,4,54,3,4,9,61,40,36,10,4,0,171,0,0,0,0,5,3,5,3,0,21,0,0,0,3,0,0,0,0,0,0
123031448,0,0,0,0,0,7,3,4,0,23,0,0,5,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,13,0,0,0,6,12,12,5,0,0,34,0,0,0,0,6,20,16,9,0,59,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,4,0,0,0,7,0,0,0,9,0,15,18,3,3,48,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,4,3,8,0,0,17,0,6,3,21,17,19,14,3,0,80,0,0,0,5,6,3,4,0,0,20,0,0,0,6,0,0,0,0,0,6
124011449,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,5,3,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,7,3,0,27,0,0,0,0,0,3,0,0,0,7,0,0,0,3,5,0,0,0,0,17,0,0,0,3,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,17,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,21,0,0,0,19,26,37,25,15,0,111,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
124011450,0,0,0,0,0,0,0,3,0,4,0,0,0,8,6,3,8,0,0,17,0,0,3,7,10,17,14,8,3,60,0,0,3,8,3,3,4,0,0,15,0,0,0,7,3,0,0,0,0,3,0,0,0,4,4,0,0,0,0,14,0,4,0,13,11,13,18,4,0,65,0,0,0,4,6,7,7,0,0,29,0,4,0,8,4,3,0,0,0,15,0,5,0,4,0,0,0,0,0,10,0,0,0,4,0,0,3,0,0,13,0,0,0,4,13,9,5,3,0,37,0,0,0,0,0,10,11,0,0,18,0,0,0,5,3,4,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,3,3,4,24,44,12,5,98,0,4,10,54,50,51,17,9,4,200,0,0,0,6,10,9,11,6,0,38,0,0,0,0,6,0,0,0,0,7
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,3,4,3,3,3,19,0,0,18,3,3,5,0,3,0,38,0,3,20,38,4,3,7,0,7,85,0,0,36,12,6,4,0,6,0,60,0,0,0,0,0,4,0,0,0,9,0,0,0,3,0,0,3,0,0,5,0,3,3,10,10,11,22,11,0,58,0,0,0,6,6,3,10,10,7,47,0,0,0,16,8,3,4,3,0,30,0,0,30,9,9,8,0,0,0,57,0,0,0,0,4,3,0,0,0,10,0,0,9,8,7,8,3,0,0,42,0,0,0,0,0,0,6,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,7,3,9,23,11,4,48,0,10,17,50,65,60,49,9,5,258,0,0,0,4,0,7,4,4,0,17,0,3,0,3,0,0,3,0,0,7
124011453,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,10,8,8,7,5,0,31,0,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,4,6,3,0,24,0,0,0,0,3,9,13,3,0,27,0,0,0,3,3,3,0,0,0,13,0,0,0,4,0,3,3,0,0,12,0,0,3,3,0,0,3,0,0,12,0,0,0,9,3,0,4,0,0,21,0,0,0,3,3,5,5,0,3,18,0,0,0,0,0,3,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,16,14,11,4,65,0,4,6,38,42,47,23,3,3,170,0,0,0,0,4,3,5,3,0,21,0,0,0,0,0,0,0,0,0,5
124011454,0,0,0,0,0,5,16,9,0,27,0,0,0,0,3,4,0,0,0,11,0,0,3,13,6,11,3,16,0,51,0,0,0,10,0,0,3,8,3,23,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,0,23,18,21,13,11,4,83,0,0,0,0,8,11,10,9,3,40,0,3,0,7,3,0,0,0,0,13,0,3,0,3,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,12,0,0,0,12,6,4,11,5,0,34,0,0,0,0,6,9,6,0,5,23,0,0,0,3,0,6,3,0,0,12,0,0,0,0,0,3,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,18,22,21,14,99,0,14,11,71,74,49,31,20,8,273,0,0,0,0,11,13,12,3,3,40,0,0,0,0,0,0,0,0,0,6
124011455,0,0,0,0,0,0,0,0,0,9,0,4,0,3,3,0,3,0,0,12,0,0,0,4,5,3,13,0,0,27,0,0,4,4,3,0,4,0,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,7,3,0,25,0,0,0,0,0,7,0,3,5,20,0,0,0,4,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,0,3,0,13,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,5,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10,0,19,0,0,3,20,23,35,23,3,3,103,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,3,6,17,10,0,39,0,0,0,3,0,0,0,0,0,10,0,8,10,59,14,14,18,7,0,128,0,0,3,3,4,0,0,0,0,15,0,0,0,0,3,0,3,0,0,8,0,0,3,4,0,3,0,0,0,10,0,0,0,15,3,13,12,7,0,52,0,0,0,0,4,18,15,8,3,49,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,11,0,0,0,20,6,11,5,6,0,50,0,0,0,7,3,6,0,0,0,13,0,0,0,0,7,18,24,7,0,63,0,0,0,0,0,7,0,0,3,10,0,0,0,0,0,0,0,0,0,3,3,3,9,7,0,0,0,0,0,19,0,0,0,3,3,18,18,0,4,46,0,7,44,137,48,42,16,0,3,317,0,0,0,0,0,6,11,3,0,21,0,0,0,11,0,0,0,0,0,13
124031458,0,0,0,3,6,4,8,10,0,36,0,0,3,5,0,8,0,0,0,18,5,19,15,360,36,32,14,7,0,496,0,3,4,25,7,11,4,0,0,47,0,0,3,5,3,9,0,3,0,21,0,0,3,15,6,3,0,0,0,34,0,8,0,13,6,14,11,9,0,60,0,0,0,14,19,20,25,17,11,99,0,0,0,10,0,0,0,0,0,10,3,0,7,45,8,7,5,0,0,76,0,0,0,10,16,4,0,0,0,30,0,0,0,16,6,3,6,0,0,34,0,0,3,10,26,50,89,54,6,232,0,0,0,4,3,8,6,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,4,13,4,3,0,0,0,20,0,0,0,12,8,18,8,8,0,56,9,33,50,175,62,48,18,3,0,397,0,0,0,14,8,7,10,3,0,48,0,11,3,30,8,3,0,0,0,46
124031459,0,0,0,3,3,0,13,11,3,32,0,0,7,0,3,0,0,0,0,8,0,0,3,18,8,10,15,3,0,53,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,8,4,0,0,17,13,12,23,3,3,76,0,0,0,0,3,12,6,11,3,39,0,0,0,0,0,3,0,0,0,3,0,3,3,3,5,0,0,0,0,16,0,0,0,9,8,4,0,0,0,26,0,3,4,7,3,6,4,0,0,30,0,0,0,0,4,5,9,4,0,26,0,0,0,0,4,0,8,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,36,12,9,69,0,4,14,55,35,31,23,3,0,161,0,0,0,4,9,4,5,3,3,32,0,0,0,8,0,3,3,0,0,11
124031460,0,0,0,0,5,3,8,3,0,17,0,0,0,14,3,9,0,0,0,27,4,29,37,228,79,59,28,16,3,480,0,0,0,12,0,4,3,0,0,19,0,3,4,27,15,3,9,0,0,59,0,0,0,18,5,8,4,3,0,40,0,3,0,19,16,10,9,4,0,64,0,0,0,9,6,14,26,24,3,79,0,0,0,0,0,0,0,0,0,0,0,3,4,19,12,3,0,3,0,39,0,0,0,17,12,7,4,0,0,51,0,3,4,9,10,10,7,0,0,39,0,0,0,4,15,33,26,11,0,99,0,0,0,5,5,9,8,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,6,15,16,13,0,0,0,52,0,0,0,3,8,13,14,4,0,39,3,21,38,105,51,43,9,4,3,277,0,0,0,8,12,7,6,4,0,42,0,0,6,22,15,12,3,0,0,67
124031461,0,0,0,0,3,9,12,11,5,35,0,0,0,4,4,4,0,0,0,13,0,10,19,92,27,19,19,7,4,205,0,0,0,12,3,3,0,5,0,25,0,4,0,17,9,4,3,4,0,33,0,0,0,5,3,0,3,3,0,20,0,9,4,17,9,22,19,11,0,83,0,0,5,3,4,9,19,16,6,61,0,0,0,3,0,0,3,0,0,10,0,0,0,3,6,5,3,0,0,9,0,0,0,11,3,8,9,3,0,37,0,0,3,8,12,10,9,4,0,39,0,0,0,4,5,12,33,9,0,71,0,0,0,3,6,6,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,11,0,0,0,4,0,16,21,8,6,60,3,9,37,102,58,47,22,3,0,281,0,0,0,0,9,9,12,4,3,37,0,0,4,3,8,0,0,0,0,18
124031462,0,0,3,0,4,8,7,4,3,28,0,0,4,9,5,3,0,0,0,21,11,51,65,506,95,42,31,18,3,833,5,3,3,19,6,6,3,0,0,45,0,8,12,41,11,5,5,3,0,83,0,0,3,23,6,5,0,0,0,53,3,17,0,14,0,11,16,3,0,59,0,0,0,3,7,13,15,14,3,66,0,0,0,5,5,0,0,0,0,9,0,0,0,22,0,3,0,0,0,27,0,0,4,18,8,15,11,3,0,57,0,0,0,11,10,11,0,0,0,39,0,0,0,6,4,11,26,9,0,63,0,0,0,13,4,8,4,0,0,32,0,0,0,5,0,3,0,0,0,11,5,9,20,78,4,8,0,0,0,122,0,0,0,4,4,6,12,3,0,35,7,38,63,150,60,44,18,3,3,382,0,0,0,7,8,5,12,3,0,36,3,14,21,87,16,12,0,0,0,151
124031463,0,0,0,0,0,3,9,7,3,21,0,0,0,3,0,0,0,0,0,7,0,10,20,83,29,15,5,9,0,174,0,0,0,0,0,0,0,0,0,8,0,0,0,7,4,3,5,0,0,20,0,0,0,5,8,8,3,3,0,28,0,3,0,5,5,3,5,3,0,25,0,0,0,0,5,19,38,24,11,107,0,0,0,0,0,4,0,0,0,4,0,0,3,3,7,0,0,0,0,9,0,0,3,15,23,17,4,3,0,61,0,0,0,4,0,9,9,0,0,17,0,0,3,3,12,26,56,33,0,134,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,5,0,0,0,9,0,0,0,3,3,9,15,12,3,41,0,9,10,27,17,13,6,0,0,82,0,0,0,0,0,0,3,3,0,19,0,0,4,7,3,0,3,0,0,10
124031464,0,0,3,3,0,8,10,8,0,29,0,0,0,3,5,7,0,0,0,14,13,28,29,179,34,18,17,8,3,330,0,0,3,11,3,3,8,4,0,27,0,0,3,33,3,4,7,3,0,48,0,0,0,4,3,0,0,0,0,11,0,3,0,6,0,6,10,3,3,40,0,3,0,8,7,13,12,7,3,49,0,0,0,4,0,0,3,0,0,12,0,4,7,8,8,5,3,0,0,32,0,3,0,11,5,3,4,3,0,27,0,3,0,17,0,7,3,0,0,35,0,0,0,0,4,4,19,6,0,42,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,34,6,5,0,0,0,60,0,0,0,0,7,12,12,14,9,55,3,19,34,89,44,43,20,6,4,252,0,0,0,0,5,10,7,3,0,18,3,8,9,32,3,0,3,0,0,55
124031465,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,10,0,0,0,0,0,4,13,7,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,3,0,0,12,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,9,19,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,21,0,5,4,12,10,10,12,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
124041466,0,0,0,0,3,5,6,10,4,40,0,0,0,4,0,3,0,3,0,15,0,0,0,26,0,4,7,0,0,42,0,0,4,13,0,0,3,0,0,26,0,0,0,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,5,14,4,6,4,0,32,0,0,0,3,8,3,14,7,8,41,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,3,0,0,0,9,0,0,0,0,0,4,0,0,0,5,0,0,0,11,6,3,0,0,0,24,0,0,3,0,0,19,35,7,5,77,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,27,15,16,78,0,11,24,59,44,31,19,14,0,203,0,0,0,3,3,3,5,0,0,14,0,0,0,5,0,0,0,0,0,5
124041467,0,0,0,3,3,9,7,3,0,25,0,0,0,3,3,3,0,0,0,8,0,0,0,16,6,7,5,3,0,38,0,0,0,4,0,0,0,0,0,7,0,0,0,9,9,0,0,0,0,13,0,0,0,3,0,0,0,3,0,3,0,0,0,13,4,10,19,3,0,43,0,0,0,4,4,8,11,6,0,32,0,0,0,0,3,3,0,0,0,5,0,0,0,9,0,0,4,0,0,10,0,0,0,11,0,0,7,3,0,18,0,0,0,14,5,4,3,4,0,33,0,0,0,0,4,22,28,13,3,76,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,11,6,3,41,0,7,15,81,66,45,17,3,0,231,0,0,0,3,3,3,3,0,0,14,0,0,0,4,0,0,0,0,0,8
124041468,0,0,0,3,0,3,4,0,0,16,0,0,0,3,3,0,0,0,0,10,0,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,9,0,0,0,6,0,5,3,3,0,21,0,0,0,0,5,13,7,3,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,8,13,5,8,0,0,37,0,0,0,8,3,0,0,0,0,12,0,0,0,10,14,64,69,28,5,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,3,0,26,0,0,10,46,20,9,8,0,0,104,0,0,0,0,3,3,0,0,0,6,0,0,4,3,4,4,0,0,0,12
124051469,0,0,0,0,0,5,0,0,0,11,0,0,0,3,0,0,3,0,0,5,0,0,3,30,14,14,7,3,0,71,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,7,12,8,6,3,0,0,34,0,0,0,3,0,7,4,3,0,28,0,0,0,0,8,7,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,5,4,4,0,0,0,20,0,0,4,0,3,5,0,0,0,15,0,0,0,0,3,10,5,0,0,26,0,0,0,4,4,8,3,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,27,44,17,19,0,0,0,111,0,0,0,0,3,8,3,0,0,15,0,3,3,10,3,3,0,0,0,22
