SA2_MAINCODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
125041490,0,40,101,109,98,97,84,10,4,546,0,18,90,100,90,72,40,4,3,418,0,8,88,102,85,82,28,8,0,407,0,6,42,91,82,73,14,3,0,305,0,0,62,168,158,74,28,6,0,501,0,0,22,82,92,62,20,6,0,292,19,24,29,31,40,45,34,23,12,254,481,417,746,1111,1081,981,905,395,152,6253
125041491,0,87,637,397,191,136,53,14,12,1527,0,33,483,340,157,95,44,7,0,1157,0,16,454,347,186,95,33,7,0,1143,0,3,284,281,136,79,19,0,0,803,0,0,469,530,191,106,19,4,0,1324,3,3,78,163,72,24,5,5,0,354,42,66,423,298,129,113,113,124,116,1428,647,949,5137,3792,1827,1453,1148,704,430,16079
125041492,4,122,1191,541,218,104,26,4,0,2207,0,55,944,387,161,76,21,0,3,1654,3,29,854,354,94,35,9,0,3,1386,0,10,562,369,68,47,10,0,0,1069,0,10,569,510,115,51,9,0,0,1263,0,0,92,116,38,27,5,0,0,283,71,220,999,486,234,180,130,74,56,2450,766,2308,10737,4956,2135,1640,930,503,231,24205
125041493,8,105,454,344,331,250,83,25,9,1613,3,41,327,332,252,166,37,8,6,1169,0,17,254,260,215,148,29,4,9,939,0,5,157,187,178,139,19,4,0,686,0,7,180,323,264,148,19,8,3,943,0,0,36,104,84,49,13,3,8,302,80,79,201,175,125,143,115,130,96,1142,1201,1358,3243,3079,2734,2396,1825,1374,554,17762
125041494,0,51,168,196,167,117,69,14,3,799,0,29,136,169,138,69,48,6,0,587,0,4,130,136,135,84,32,3,0,523,0,4,80,158,117,69,13,0,0,437,0,0,102,292,205,97,19,0,0,713,0,0,37,117,84,47,9,4,0,291,19,13,35,55,33,42,57,62,48,382,611,503,1158,1736,1401,1086,1187,523,187,8394
125041588,0,48,261,251,163,107,33,7,0,877,0,26,176,211,111,60,12,0,0,588,0,6,125,190,91,39,14,4,0,475,0,0,89,162,74,48,14,0,0,379,0,3,73,226,111,45,11,0,0,471,0,0,13,54,18,12,6,4,0,116,43,52,150,142,93,93,69,58,75,767,609,650,2150,2306,1420,1117,846,550,336,9974
125041589,0,61,392,295,170,78,36,12,3,1042,0,21,255,230,139,71,19,3,0,736,0,10,220,246,117,70,7,5,3,676,0,8,142,191,73,53,6,3,0,479,0,7,166,321,139,67,11,0,0,707,0,0,29,87,64,27,3,0,0,215,52,74,193,144,86,101,57,60,26,791,753,936,3182,2746,1668,1411,827,556,255,12333
126011495,4,168,515,324,327,300,142,49,22,1853,0,67,410,271,260,206,84,32,15,1343,0,32,334,319,267,223,76,33,13,1286,0,10,223,298,246,173,54,13,8,1030,0,6,301,594,530,384,87,17,0,1920,0,0,76,352,437,267,52,11,3,1204,78,83,161,143,123,103,93,111,120,1018,1835,2209,3964,3759,3616,3283,1936,1180,583,22364
126011496,3,101,254,199,224,205,148,77,28,1236,0,49,191,210,218,189,102,47,22,1024,0,25,167,220,214,196,98,28,6,960,0,4,113,200,200,173,65,16,11,796,0,3,160,474,482,325,114,30,21,1606,0,0,70,452,570,325,110,20,10,1551,51,64,82,105,114,98,98,140,181,939,1439,1330,1759,2724,3036,2599,1951,1155,565,16561
126021497,8,147,485,301,310,271,154,43,15,1745,0,56,342,255,244,189,88,28,10,1202,0,22,252,249,260,208,65,5,9,1064,0,8,144,209,218,123,52,5,3,761,0,8,189,463,412,259,62,19,10,1438,0,0,54,258,258,169,38,12,8,794,80,108,196,138,147,148,131,70,52,1058,1514,2142,3908,3231,3363,3132,2021,1122,508,20931
126021498,5,83,255,194,190,141,79,40,10,999,0,30,247,191,167,118,57,8,8,830,0,7,201,211,155,115,53,10,8,767,3,4,140,166,145,96,36,11,0,596,0,10,190,332,264,166,59,7,0,1026,0,0,75,381,376,171,69,9,5,1090,41,48,141,158,117,107,100,60,50,826,717,777,1888,2271,2099,1624,1291,764,398,11834
126021499,0,34,88,59,99,94,77,27,24,503,0,22,87,63,73,76,61,14,11,403,0,9,82,78,93,68,48,19,8,411,0,3,60,76,60,57,38,18,10,320,0,0,95,144,146,134,91,28,9,649,3,3,51,346,457,261,162,47,20,1356,80,45,72,75,85,91,78,119,258,906,990,495,789,1188,1452,1175,1014,585,645,8327
126021500,3,127,640,284,184,181,87,25,30,1559,0,70,488,269,158,132,42,8,5,1179,0,16,455,316,166,107,38,7,0,1106,3,6,273,239,133,103,30,4,3,797,0,8,411,494,256,142,41,3,5,1370,0,4,80,154,119,53,27,12,4,459,84,189,268,139,112,93,100,164,252,1408,1092,2986,5072,3054,1967,1795,1297,937,746,18948
126021501,5,49,183,155,172,154,56,26,15,817,0,24,133,112,151,95,28,3,3,554,3,5,131,128,128,95,19,10,3,524,0,0,75,146,132,87,24,4,3,470,0,9,105,305,238,139,18,3,0,816,0,3,46,252,205,94,12,5,0,617,43,39,78,82,82,79,46,41,37,514,705,765,1341,1792,1803,1560,938,760,390,10062
126021503,6,111,719,356,233,160,73,17,0,1667,0,54,475,279,193,131,35,8,3,1187,0,18,432,280,163,117,25,10,4,1049,0,5,253,258,135,96,13,3,0,772,0,0,340,442,214,115,25,6,0,1141,4,3,70,221,141,67,18,3,0,524,52,53,207,148,100,88,65,49,15,776,818,1306,4704,3245,2178,1906,1220,643,259,16260
126021590,0,24,55,44,51,63,34,10,0,280,0,13,36,36,53,46,20,3,0,197,0,11,29,40,50,34,18,8,0,199,0,0,22,40,54,26,11,7,0,162,0,0,34,61,95,52,10,0,0,253,0,0,16,90,140,74,19,3,0,336,17,9,14,32,42,19,17,10,14,178,317,277,338,481,716,555,353,195,99,3335
126021591,3,169,744,410,351,240,116,33,13,2080,3,74,534,339,241,174,53,14,3,1439,0,31,431,355,252,143,42,10,7,1264,0,14,280,276,230,128,27,3,0,967,0,8,343,561,382,186,41,4,4,1535,0,10,120,360,273,103,19,16,3,902,96,123,343,226,209,168,148,161,189,1666,1410,1949,5094,4131,3405,2659,1919,1300,732,22595
127011504,5,84,222,143,147,116,21,3,3,733,0,12,107,91,69,46,4,0,0,337,0,5,58,53,48,31,0,3,0,203,0,4,24,29,34,14,3,0,0,99,0,3,22,23,27,14,0,0,0,91,3,3,6,9,16,3,4,3,3,58,224,157,250,267,284,256,172,149,33,1784,1392,1300,2172,2047,2169,1945,1082,854,192,13142
127011505,7,60,144,88,118,105,35,13,9,575,0,29,84,94,80,69,17,3,0,373,0,12,64,74,71,55,16,10,0,304,0,6,21,35,50,21,8,0,0,151,0,3,28,46,68,35,11,0,0,205,0,0,4,24,23,17,6,9,0,86,81,79,95,120,112,113,118,73,28,826,675,671,968,1082,1211,1083,905,444,220,7261
127011506,3,127,596,331,210,150,74,14,0,1514,5,58,479,286,155,126,25,13,0,1144,0,34,351,240,199,67,24,0,0,919,0,7,224,178,115,70,15,4,0,613,0,14,230,263,142,72,18,3,4,744,0,3,52,100,82,49,8,9,0,299,111,121,287,203,171,138,127,67,18,1236,987,1141,3592,2643,1910,1601,1150,508,122,13639
127011592,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,3,5,3,9,6,10,9,0,3,52
127011593,5,47,134,90,135,73,12,0,0,503,0,15,82,81,97,58,9,0,0,354,0,6,76,66,110,64,7,0,0,335,0,4,30,60,55,30,3,0,0,184,0,0,30,68,74,43,9,0,0,231,0,0,11,39,44,35,3,0,0,131,40,27,55,64,68,54,26,7,0,349,633,579,838,918,1164,864,401,150,31,5578
127011594,7,83,245,199,175,125,20,4,0,852,0,30,156,106,130,86,10,0,0,513,0,7,84,87,83,66,7,0,0,340,0,3,51,50,72,43,7,0,0,223,0,0,43,53,61,34,11,0,0,196,0,0,10,16,28,10,3,0,0,64,103,60,104,99,109,90,49,29,13,647,1098,1024,1676,1609,1812,1545,726,284,104,9875
127011595,0,90,258,188,216,136,20,3,0,910,3,38,163,145,161,81,13,3,0,603,0,13,127,127,120,63,6,0,0,450,0,0,49,75,77,37,3,0,0,253,0,3,66,97,77,35,7,0,0,293,0,0,21,29,31,9,3,0,0,97,70,29,100,104,82,66,40,17,9,515,1033,976,1754,1738,1818,1282,602,248,61,9501
127011596,3,52,254,244,207,104,6,0,0,872,0,26,183,218,134,55,10,0,0,622,0,7,115,169,103,39,9,0,0,450,0,7,58,112,68,31,6,0,0,284,0,5,82,147,83,32,0,0,0,355,0,0,14,25,27,7,0,0,0,72,61,42,107,95,78,46,46,9,3,487,927,733,1693,1944,1594,985,512,166,42,8596
127011597,5,92,339,333,276,119,16,4,3,1192,0,45,264,249,148,83,15,3,0,806,0,11,213,220,152,49,10,0,0,655,0,7,131,176,126,50,3,0,0,493,0,3,159,229,154,54,4,0,0,608,0,0,30,66,49,17,5,0,0,170,67,52,141,180,126,71,55,20,3,706,1175,996,2349,2599,2000,1171,593,222,49,11152
127021509,6,95,291,193,219,152,32,7,0,1008,3,41,184,130,127,102,21,0,0,609,0,6,131,93,90,75,8,0,0,397,0,4,52,57,54,49,9,3,0,222,0,3,61,68,65,34,8,0,0,231,0,4,19,13,21,12,10,0,0,82,78,68,127,107,110,94,61,21,7,679,1223,1310,2146,1974,2244,2156,1130,475,212,12883
127021510,8,128,317,214,238,271,55,4,5,1243,0,46,259,188,193,165,35,0,0,897,0,23,149,128,159,113,26,3,0,597,0,3,86,90,108,92,14,0,0,386,0,5,82,142,123,103,17,0,0,471,0,3,14,54,60,47,11,0,0,194,104,96,131,147,168,148,116,83,45,1043,1367,1445,2362,2250,2588,2771,1603,811,295,15498
127021511,3,92,357,239,234,133,37,13,0,1109,0,27,199,109,135,91,20,3,0,584,0,12,108,111,82,31,12,0,3,366,0,4,73,60,52,25,10,3,0,228,0,0,52,60,47,18,11,0,0,201,0,8,17,23,21,14,10,0,0,95,133,115,239,217,258,206,110,88,58,1425,1749,1946,3600,3088,3553,3057,1696,1017,573,20280
127021512,3,106,258,215,210,139,37,9,0,975,0,27,143,128,117,60,11,0,0,497,0,8,113,100,66,43,10,0,0,344,0,4,43,90,39,29,3,0,0,208,0,0,49,66,61,28,3,0,0,212,0,0,10,14,19,14,5,7,0,66,121,109,157,159,160,135,96,74,27,1042,1296,1378,2192,2189,2345,1968,1193,818,251,13630
127021513,6,113,340,250,247,146,32,10,3,1158,4,43,215,150,133,71,14,0,0,628,0,17,129,92,93,46,12,0,0,393,0,3,55,57,46,24,6,0,0,198,0,0,69,59,53,20,10,0,0,212,0,0,24,25,29,14,0,4,0,97,108,111,181,173,157,151,101,58,60,1099,1549,1748,2859,2662,2942,2511,1358,784,418,16822
127021514,3,78,184,108,140,121,28,0,0,669,0,33,115,87,110,73,12,0,0,442,0,14,79,59,77,58,5,0,0,302,0,3,40,48,49,37,3,0,0,179,0,0,42,56,55,50,9,0,0,206,0,0,5,28,24,12,0,0,0,78,30,40,72,53,85,75,36,21,3,426,749,853,1321,1106,1481,1382,713,304,101,8008
127021515,3,65,278,199,165,113,20,12,0,848,4,27,153,109,84,56,15,0,0,449,0,3,93,74,65,47,3,0,0,295,0,0,56,35,45,22,4,3,0,157,0,0,47,49,28,16,4,0,0,147,0,4,12,13,10,4,0,0,0,52,94,80,223,170,186,123,104,67,38,1086,1102,1289,2759,2390,2394,2046,1251,792,293,14319
127021516,4,79,272,194,221,142,26,12,4,958,0,32,171,124,146,76,17,6,0,566,0,11,115,94,76,46,10,3,0,358,0,6,61,73,51,31,8,0,0,232,0,0,54,77,54,36,3,0,0,235,0,0,15,26,14,10,3,3,0,75,115,97,186,145,155,139,98,76,16,1041,1422,1437,2545,2443,2588,2129,1502,865,279,15205
127021517,0,45,144,104,94,100,32,3,4,527,3,19,91,60,66,51,20,3,0,313,0,11,56,64,71,42,7,0,0,259,0,3,27,41,26,21,3,3,0,129,0,0,40,38,34,28,9,0,0,151,0,0,5,20,20,15,3,0,0,53,41,35,54,58,58,59,23,25,3,362,614,589,1023,986,1112,1167,781,372,109,6758
127021518,0,38,73,37,70,60,30,4,3,306,0,22,51,44,34,39,10,6,0,208,0,11,36,36,50,32,12,3,0,192,0,5,20,31,34,23,10,3,0,120,0,0,21,34,38,29,6,6,0,134,0,0,11,34,36,16,4,3,0,111,44,45,36,77,63,57,52,52,43,463,328,346,470,537,631,539,431,281,103,3665
127021519,0,98,295,248,235,193,53,9,0,1129,0,36,190,186,141,104,24,3,4,685,0,12,124,133,110,70,24,0,0,481,0,3,65,78,64,40,9,0,0,259,0,3,51,94,98,35,15,3,0,298,0,3,11,32,25,15,5,6,0,93,87,81,149,148,158,158,131,113,41,1073,1165,1253,2358,2290,2236,2265,1651,1032,322,14573
127021520,0,48,209,156,154,144,33,0,0,742,0,22,136,93,74,66,20,0,0,405,0,9,112,59,61,57,13,0,0,305,0,6,47,46,31,29,15,0,0,169,0,3,55,57,49,36,7,0,0,202,0,0,13,15,17,8,3,0,0,50,45,53,72,54,72,86,85,100,80,642,734,774,1469,1230,1386,1571,1090,531,233,9022
127021521,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,3,5,4,0,35
127031522,3,86,301,232,265,157,47,4,3,1100,0,24,190,182,158,89,19,3,0,668,0,14,155,157,132,89,13,3,0,560,0,9,91,88,96,59,11,3,0,353,0,0,75,128,134,60,9,0,0,412,3,0,14,51,42,33,9,4,0,163,93,90,205,147,173,143,89,81,42,1062,1163,1132,2191,2076,2155,1723,1031,588,237,12297
127031523,8,99,391,350,284,211,83,7,0,1426,3,59,296,257,214,120,52,7,0,1000,0,13,241,252,169,114,38,3,0,833,0,3,133,206,133,62,19,0,0,565,0,3,170,277,174,124,32,0,0,777,0,3,39,130,78,54,12,4,3,320,61,51,153,164,113,122,118,50,23,861,1053,1083,2658,2874,2282,2012,1756,632,253,14597
127031524,4,163,455,402,372,203,52,10,6,1669,8,88,440,331,291,144,33,0,0,1326,0,29,330,310,270,123,20,3,0,1087,0,4,198,289,279,104,14,0,0,887,0,3,196,397,335,129,16,4,0,1081,3,0,36,134,143,61,14,0,0,394,90,119,215,148,125,86,66,34,28,906,1571,1466,3105,3280,2946,1828,1016,516,283,16013
127031598,4,108,521,434,289,162,32,9,3,1576,3,47,280,264,169,100,25,9,0,891,0,20,160,181,123,69,18,5,0,565,0,8,96,109,77,42,7,4,0,346,0,6,80,88,67,42,5,0,0,295,5,3,16,32,25,12,4,3,0,112,223,281,694,611,475,411,293,229,108,3319,1434,1980,4892,4049,3173,2684,1779,1080,377,21448
127031599,5,33,158,162,133,76,21,5,0,588,3,11,93,74,77,40,7,3,0,315,0,0,43,54,41,20,0,0,0,167,0,0,24,36,34,15,3,0,0,105,0,0,21,28,21,18,3,0,0,89,0,0,3,6,15,8,6,0,0,35,107,93,161,149,164,148,123,101,30,1069,821,835,1554,1474,1469,1204,866,572,147,8937
127031600,3,102,353,331,344,173,25,11,3,1336,0,43,238,286,230,113,14,3,0,928,0,6,198,239,196,73,13,3,0,725,0,3,104,179,145,66,10,0,0,501,0,3,92,231,154,53,10,0,0,546,0,3,24,72,65,18,4,3,0,200,110,53,140,158,147,81,50,44,72,859,1486,1138,2350,2919,2410,1502,708,348,179,13051
127031601,0,32,123,75,53,43,12,0,3,344,0,10,82,49,33,13,4,0,0,197,0,3,61,40,14,12,0,0,0,129,0,3,25,25,11,9,0,0,0,79,0,0,31,19,7,10,4,0,0,74,0,0,11,12,3,0,0,0,0,28,45,76,210,148,100,86,82,43,15,805,286,447,1237,858,665,604,379,203,69,4740
128011529,0,106,244,255,263,221,109,38,13,1241,0,43,242,211,260,167,67,20,4,1014,0,14,195,240,230,168,50,10,3,911,0,4,136,195,206,126,27,8,3,698,0,0,181,353,375,193,46,10,0,1167,0,3,61,289,305,142,33,5,3,849,45,54,97,88,129,103,85,72,41,706,1120,1023,1826,2409,2685,2082,1555,928,367,13992
128011530,0,96,322,269,275,177,92,39,14,1281,3,42,277,206,208,157,65,25,5,987,0,15,227,241,181,140,49,9,9,872,0,5,151,195,156,96,25,12,3,648,0,5,162,308,252,154,33,22,9,943,0,0,44,159,160,113,38,18,7,532,77,68,160,132,147,152,120,174,207,1237,1035,962,2356,2494,2413,2030,1554,1264,813,14914
128011531,0,72,213,201,219,200,119,59,35,1106,0,33,175,162,187,126,63,30,12,785,0,21,142,170,176,146,59,21,8,740,0,5,78,125,134,80,43,17,6,488,0,3,86,240,224,135,55,25,11,781,3,4,36,159,188,117,81,25,5,624,63,42,96,116,104,113,136,173,268,1113,880,822,1497,1997,2136,1804,1770,1372,883,13156
128011602,0,63,270,176,163,142,33,6,19,884,0,41,272,172,124,113,28,7,7,754,0,16,216,185,121,70,17,6,3,641,0,3,123,146,96,51,16,3,3,443,0,0,154,276,169,70,16,9,3,685,0,3,40,100,50,37,4,0,0,241,39,31,168,143,86,79,69,67,84,765,526,624,1985,1861,1427,1259,929,581,382,9573
128011603,4,77,141,117,143,141,101,26,17,772,3,33,127,105,129,117,60,11,7,594,0,11,94,118,135,125,42,10,7,545,0,3,60,124,96,120,27,12,7,446,0,8,99,265,209,174,37,12,3,806,0,3,76,248,218,138,32,12,4,720,53,35,36,71,75,57,61,50,26,481,834,707,1020,1562,1611,1623,1182,747,337,9611
128011604,0,158,666,361,316,333,177,53,24,2094,0,94,539,274,267,244,97,19,14,1555,0,25,498,309,264,245,97,29,15,1483,0,18,270,208,232,189,70,22,8,1023,0,17,348,393,390,284,93,20,22,1572,0,4,124,272,309,245,99,21,7,1093,90,115,399,296,240,261,196,129,70,1796,1007,1377,4213,3169,3148,3249,2295,1075,538,20062
128011605,0,17,25,19,40,32,24,17,0,179,0,5,31,19,32,25,18,4,0,143,0,4,15,31,45,31,22,8,0,158,0,3,19,28,42,34,4,3,0,134,0,0,18,61,64,72,16,8,3,242,0,3,21,85,103,67,27,6,3,326,13,6,10,21,25,25,10,10,4,127,263,201,223,367,516,445,286,155,60,2516
128011606,3,42,112,78,105,119,43,18,12,536,0,21,97,66,105,75,41,18,10,423,0,9,95,83,128,82,20,14,0,433,0,5,54,70,96,68,20,3,0,314,0,0,60,139,153,85,32,4,3,477,0,0,36,172,170,124,44,16,8,562,30,30,44,41,50,58,43,30,16,352,552,462,764,964,1183,1044,677,357,194,6198
128021533,0,44,84,108,112,111,35,11,4,502,0,16,84,66,75,59,22,5,3,327,0,4,66,92,100,52,14,3,0,326,0,3,44,77,72,41,3,0,0,242,0,3,51,125,112,54,5,0,0,352,0,3,3,39,52,18,8,0,0,131,23,16,22,26,39,38,41,64,135,394,410,374,625,855,896,786,571,440,279,5238
128021534,3,109,188,106,175,200,62,16,3,860,3,39,132,101,133,140,49,7,0,603,0,28,120,119,139,170,24,9,3,611,3,3,60,62,109,126,18,0,0,381,0,5,79,166,188,211,35,0,0,691,0,3,21,110,151,149,21,0,0,466,24,26,53,28,52,65,43,15,12,322,733,832,1119,1117,1490,1946,906,343,162,8650
128021535,3,168,359,260,335,371,139,19,3,1651,0,83,261,237,267,232,79,6,3,1170,0,28,238,275,304,253,51,3,0,1160,0,9,145,193,257,189,32,9,0,843,0,7,175,372,486,328,46,4,0,1418,0,3,43,194,307,204,27,0,0,783,110,72,90,110,154,117,79,78,86,888,1683,1580,2201,2583,3281,3089,1706,596,328,17032
128021536,6,105,264,295,300,280,147,28,11,1451,0,41,231,270,196,158,75,14,3,1001,0,11,207,294,253,220,72,14,6,1068,0,3,132,248,236,147,43,6,0,824,0,0,205,532,457,265,82,8,3,1557,0,0,61,409,368,170,46,0,9,1068,61,46,98,138,144,125,111,104,94,916,1268,1096,2017,3265,3047,2536,2008,872,454,16559
128021537,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,7,3,7,7,0,0,0,0,0,26
128021538,4,125,515,372,344,240,101,35,10,1741,3,47,466,325,216,183,46,11,7,1309,0,23,413,317,213,134,33,13,7,1145,0,12,230,269,184,115,23,3,4,836,0,0,317,417,277,160,23,6,0,1210,0,3,58,182,148,66,16,7,5,478,69,61,206,198,149,148,130,149,215,1324,1008,1082,3491,3222,2582,2146,1704,1138,764,17146
128021607,0,86,261,304,249,194,123,29,7,1258,0,37,230,274,215,130,78,13,0,981,0,18,202,285,213,125,35,4,0,892,0,3,127,242,193,88,26,0,0,680,0,3,158,397,241,121,24,0,0,952,0,0,17,126,99,33,5,4,3,291,43,18,58,87,82,78,96,83,96,638,1003,783,1808,2750,2116,1648,1854,753,281,12998
128021608,0,54,91,99,107,90,46,15,3,516,0,23,95,113,77,66,25,3,0,409,0,12,82,129,102,76,14,3,0,418,0,5,51,90,96,48,11,0,3,304,0,0,71,127,165,70,11,0,0,459,0,0,11,68,79,33,8,0,0,197,14,17,26,27,32,29,28,26,5,208,440,430,741,1014,1014,895,695,377,99,5701
128021609,0,32,44,36,60,66,15,3,0,264,0,25,35,29,61,55,14,0,0,217,0,4,31,46,60,46,3,0,0,188,0,4,14,35,42,39,6,0,0,144,0,0,20,69,96,87,9,0,0,281,0,0,7,43,76,40,8,0,0,180,22,13,0,21,31,16,7,3,3,109,339,309,289,441,645,619,249,63,17,2965
197979799,0,0,0,3,4,3,0,0,0,10,0,0,3,0,3,3,0,0,0,14,0,0,3,4,0,7,0,0,0,17,0,0,0,3,3,0,0,0,0,3,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,3,4,0,10,17,25,11,4,78,12,9,32,34,50,74,108,42,10,374
199999499,3,61,179,89,80,80,34,6,0,533,0,23,95,63,45,31,16,4,0,277,5,9,77,47,37,30,6,3,0,219,0,7,61,25,27,15,4,0,0,136,0,0,64,75,34,15,3,5,0,210,0,0,19,49,20,5,12,0,0,111,110,265,641,427,392,338,220,74,24,2494,517,1358,2703,1900,1798,1722,1196,282,78,11545
